 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.3704 	 0.0008 	 0.0014 	 18.4668
  0.2469 	 0.3704 	 0.0018 	 0.0048 	 58.3194
  0.3086 	 0.3704 	 0.0031 	 0.0132 	 146.4241
  0.3704 	 0.3704 	 0.0038 	 0.0276 	 290.9561
  0.4321 	 0.3704 	 0.0032 	 0.0444 	 454.7188
  0.4938 	 0.3704 	 0.0012 	 0.0547 	 554.0720
  0.5556 	 0.3704 	 -0.0014 	 0.0517 	 524.6942
  0.6173 	 0.3704 	 -0.0033 	 0.0374 	 386.3473
  0.6790 	 0.3704 	 -0.0039 	 0.0208 	 223.3593
  0.7407 	 0.3704 	 -0.0030 	 0.0089 	 102.6048
  0.8025 	 0.3704 	 -0.0016 	 0.0030 	 38.1662
  0.8642 	 0.3704 	 -0.0006 	 0.0008 	 11.6665
  0.9259 	 0.3704 	 -0.0002 	 0.0002 	 2.9957
  0.0617 	 0.4074 	 0.0002 	 -0.0001 	 2.2418
  0.1235 	 0.4074 	 0.0008 	 0.0002 	 7.9666
  0.1852 	 0.4074 	 0.0028 	 0.0012 	 30.7215
  0.2469 	 0.4074 	 0.0079 	 0.0051 	 94.9031
  0.3086 	 0.4074 	 0.0163 	 0.0165 	 233.4333
  0.3704 	 0.4074 	 0.0231 	 0.0392 	 457.2495
  0.4321 	 0.4074 	 0.0198 	 0.0679 	 708.9489
  0.4938 	 0.4074 	 0.0041 	 0.0858 	 859.3064
  0.5556 	 0.4074 	 -0.0145 	 0.0789 	 803.6195
  0.6173 	 0.4074 	 -0.0231 	 0.0528 	 578.2039
  0.6790 	 0.4074 	 -0.0196 	 0.0254 	 322.8189
  0.7407 	 0.4074 	 -0.0112 	 0.0086 	 142.4309
  0.8025 	 0.4074 	 -0.0047 	 0.0020 	 51.2176
  0.8642 	 0.4074 	 -0.0015 	 0.0003 	 15.3136
  0.9259 	 0.4074 	 -0.0004 	 -0.0000 	 4.0928
  0.0617 	 0.4444 	 0.0003 	 0.0005 	 5.3702
  0.1235 	 0.4444 	 0.0003 	 -0.0001 	 3.0019
  0.1852 	 0.4444 	 0.0010 	 -0.0000 	 7.9954
  0.2469 	 0.4444 	 0.0025 	 0.0023 	 29.3475
  0.3086 	 0.4444 	 0.0045 	 0.0125 	 129.7331
  0.3704 	 0.4444 	 0.0057 	 0.0375 	 380.0497
  0.4321 	 0.4444 	 0.0045 	 0.0725 	 731.6665
  0.4938 	 0.4444 	 0.0007 	 0.0957 	 965.1819
  0.5556 	 0.4444 	 -0.0034 	 0.0868 	 875.8731
  0.6173 	 0.4444 	 -0.0056 	 0.0538 	 543.5066
  0.6790 	 0.4444 	 -0.0050 	 0.0216 	 219.4121
  0.7407 	 0.4444 	 -0.0031 	 0.0045 	 50.5150
  0.8025 	 0.4444 	 -0.0015 	 -0.0002 	 11.8594
