 x 	 y 	 u 	 v 	 m 
  0.6173 	 0.2963 	 -0.0203 	 0.0140 	 237.1636
  0.6790 	 0.2963 	 -0.0253 	 0.0101 	 262.0284
  0.7407 	 0.2963 	 -0.0232 	 0.0023 	 226.8660
  0.8025 	 0.2963 	 -0.0175 	 -0.0061 	 182.9913
  0.8642 	 0.2963 	 -0.0116 	 -0.0129 	 171.7314
  0.9259 	 0.2963 	 -0.0046 	 -0.0153 	 157.5417
  0.0617 	 0.3333 	 0.0047 	 -0.0183 	 188.8013
  0.1235 	 0.3333 	 0.0103 	 -0.0192 	 218.3056
  0.1852 	 0.3333 	 0.0093 	 -0.0136 	 164.8344
  0.2469 	 0.3333 	 0.0120 	 -0.0071 	 140.2587
  0.3086 	 0.3333 	 0.0196 	 0.0025 	 195.1270
  0.3704 	 0.3333 	 0.0229 	 0.0139 	 258.7136
  0.4321 	 0.3333 	 0.0162 	 0.0210 	 254.9399
  0.4938 	 0.3333 	 0.0026 	 0.0229 	 222.5020
  0.5556 	 0.3333 	 -0.0120 	 0.0224 	 245.0812
  0.6173 	 0.3333 	 -0.0217 	 0.0185 	 274.6826
  0.6790 	 0.3333 	 -0.0217 	 0.0089 	 228.6536
  0.7407 	 0.3333 	 -0.0138 	 -0.0023 	 141.4076
  0.8025 	 0.3333 	 -0.0072 	 -0.0091 	 115.8772
  0.8642 	 0.3333 	 -0.0076 	 -0.0133 	 153.2374
  0.9259 	 0.3333 	 -0.0091 	 -0.0177 	 199.3618
  0.0617 	 0.3704 	 0.0126 	 -0.0241 	 273.1677
  0.1235 	 0.3704 	 0.0093 	 -0.0152 	 180.9056
  0.1852 	 0.3704 	 -0.0020 	 -0.0095 	 92.8311
  0.2469 	 0.3704 	 -0.0040 	 -0.0093 	 90.1803
  0.3086 	 0.3704 	 0.0026 	 -0.0029 	 42.3296
  0.3704 	 0.3704 	 0.0104 	 0.0114 	 155.4652
  0.4321 	 0.3704 	 0.0106 	 0.0248 	 261.0499
  0.4938 	 0.3704 	 0.0019 	 0.0305 	 294.7014
  0.5556 	 0.3704 	 -0.0083 	 0.0290 	 290.4960
  0.6173 	 0.3704 	 -0.0118 	 0.0196 	 223.5286
  0.6790 	 0.3704 	 -0.0059 	 0.0044 	 81.4138
  0.7407 	 0.3704 	 0.0022 	 -0.0073 	 65.9089
  0.8025 	 0.3704 	 0.0055 	 -0.0101 	 105.8443
  0.8642 	 0.3704 	 -0.0002 	 -0.0084 	 83.3704
  0.9259 	 0.3704 	 -0.0121 	 -0.0136 	 183.8832
  0.0617 	 0.4074 	 0.0052 	 -0.0278 	 284.5777
  0.1235 	 0.4074 	 0.0030 	 -0.0086 	 93.2603
  0.1852 	 0.4074 	 -0.0089 	 -0.0039 	 93.5604
  0.2469 	 0.4074 	 -0.0115 	 -0.0093 	 139.8375
  0.3086 	 0.4074 	 -0.0116 	 -0.0054 	 111.2652
  0.3704 	 0.4074 	 -0.0057 	 0.0068 	 86.2029
  0.4321 	 0.4074 	 0.0001 	 0.0242 	 236.4191
  0.4938 	 0.4074 	 0.0002 	 0.0332 	 321.3957
  0.5556 	 0.4074 	 -0.0007 	 0.0307 	 297.0328
  0.6173 	 0.4074 	 0.0030 	 0.0168 	 168.5585
  0.6790 	 0.4074 	 0.0101 	 0.0001 	 86.4314
  0.7407 	 0.4074 	 0.0113 	 -0.0082 	 128.5035
  0.8025 	 0.4074 	 0.0101 	 -0.0098 	 136.3120
  0.8642 	 0.4074 	 0.0059 	 -0.0025 	 62.4355
  0.9259 	 0.4074 	 -0.0065 	 -0.0070 	 97.0896
  0.0617 	 0.4444 	 -0.0089 	 -0.0285 	 300.5877
  0.1235 	 0.4444 	 -0.0114 	 -0.0066 	 133.7232
  0.1852 	 0.4444 	 -0.0106 	 -0.0023 	 110.5996
  0.2469 	 0.4444 	 -0.0123 	 -0.0077 	 145.0766
  0.3086 	 0.4444 	 -0.0167 	 -0.0035 	 164.3027
  0.3704 	 0.4444 	 -0.0178 	 0.0034 	 169.8115
  0.4321 	 0.4444 	 -0.0102 	 0.0199 	 217.2964
  0.4938 	 0.4444 	 -0.0014 	 0.0301 	 294.3779
  0.5556 	 0.4444 	 0.0069 	 0.0271 	 272.2004
  0.6173 	 0.4444 	 0.0158 	 0.0123 	 191.0481
  0.6790 	 0.4444 	 0.0182 	 -0.0004 	 172.0397
  0.7407 	 0.4444 	 0.0138 	 -0.0058 	 148.2030
  0.8025 	 0.4444 	 0.0092 	 -0.0084 	 124.9080
  0.8642 	 0.4444 	 0.0091 	 -0.0006 	 92.4754
  0.9259 	 0.4444 	 0.0098 	 -0.0053 	 112.6369
  0.0617 	 0.4815 	 -0.0082 	 -0.0199 	 216.7534
  0.1235 	 0.4815 	 -0.0131 	 -0.0079 	 154.5029
  0.1852 	 0.4815 	 -0.0093 	 -0.0047 	 103.6591
  0.2469 	 0.4815 	 -0.0116 	 -0.0051 	 122.9032
  0.3086 	 0.4815 	 -0.0143 	 -0.0018 	 141.1289
  0.3704 	 0.4815 	 -0.0146 	 0.0049 	 157.2378
  0.4321 	 0.4815 	 -0.0131 	 0.0153 	 198.7713
  0.4938 	 0.4815 	 -0.0024 	 0.0225 	 223.9508
  0.5556 	 0.4815 	 0.0106 	 0.0197 	 221.0158
  0.6173 	 0.4815 	 0.0138 	 0.0103 	 173.4216
  0.6790 	 0.4815 	 0.0145 	 0.0014 	 146.0877
  0.7407 	 0.4815 	 0.0127 	 -0.0037 	 127.5989
  0.8025 	 0.4815 	 0.0088 	 -0.0057 	 104.1657
  0.8642 	 0.4815 	 0.0083 	 -0.0040 	 93.5313
