 x 	 y 	 u 	 v 	 m 
  0.0617 	 0.5185 	 -0.0053 	 -0.0092 	 106.0788
  0.1235 	 0.5185 	 -0.0114 	 0.0037 	 119.7287
  0.1852 	 0.5185 	 -0.0037 	 0.0179 	 183.1747
  0.2469 	 0.5185 	 0.0106 	 0.0146 	 180.5072
  0.3086 	 0.5185 	 0.0140 	 0.0037 	 144.9006
  0.3704 	 0.5185 	 0.0107 	 -0.0066 	 125.1574
  0.4321 	 0.5185 	 0.0048 	 -0.0128 	 137.3244
  0.4938 	 0.5185 	 0.0006 	 -0.0151 	 151.3472
  0.5556 	 0.5185 	 -0.0029 	 -0.0146 	 149.3921
  0.6173 	 0.5185 	 -0.0084 	 -0.0110 	 138.3012
  0.6790 	 0.5185 	 -0.0133 	 -0.0033 	 137.0017
  0.7407 	 0.5185 	 -0.0135 	 0.0067 	 150.7045
  0.8025 	 0.5185 	 -0.0071 	 0.0158 	 172.8192
  0.8642 	 0.5185 	 0.0080 	 0.0176 	 192.9352
  0.9259 	 0.5185 	 0.0115 	 0.0030 	 118.6862
  0.0617 	 0.5556 	 -0.0039 	 -0.0050 	 63.3080
  0.1235 	 0.5556 	 -0.0067 	 0.0041 	 79.0619
  0.1852 	 0.5556 	 -0.0012 	 0.0118 	 118.1268
  0.2469 	 0.5556 	 0.0068 	 0.0102 	 122.4790
  0.3086 	 0.5556 	 0.0100 	 0.0032 	 105.0545
  0.3704 	 0.5556 	 0.0089 	 -0.0045 	 99.7910
  0.4321 	 0.5556 	 0.0054 	 -0.0103 	 115.7598
  0.4938 	 0.5556 	 0.0009 	 -0.0126 	 126.0582
  0.5556 	 0.5556 	 -0.0037 	 -0.0120 	 126.0889
  0.6173 	 0.5556 	 -0.0078 	 -0.0085 	 115.4550
  0.6790 	 0.5556 	 -0.0102 	 -0.0020 	 103.6608
  0.7407 	 0.5556 	 -0.0094 	 0.0054 	 108.4555
  0.8025 	 0.5556 	 -0.0045 	 0.0111 	 119.5528
  0.8642 	 0.5556 	 0.0038 	 0.0116 	 122.1056
  0.9259 	 0.5556 	 0.0073 	 0.0036 	 81.2357
  0.0617 	 0.5926 	 -0.0026 	 -0.0022 	 33.9887
  0.1235 	 0.5926 	 -0.0039 	 0.0037 	 54.0226
  0.1852 	 0.5926 	 -0.0002 	 0.0081 	 80.6821
  0.2469 	 0.5926 	 0.0049 	 0.0071 	 86.6415
  0.3086 	 0.5926 	 0.0074 	 0.0025 	 77.8728
  0.3704 	 0.5926 	 0.0064 	 -0.0032 	 71.9075
  0.4321 	 0.5926 	 0.0034 	 -0.0080 	 87.3064
  0.4938 	 0.5926 	 0.0005 	 -0.0105 	 105.4916
  0.5556 	 0.5926 	 -0.0024 	 -0.0099 	 101.7198
  0.6173 	 0.5926 	 -0.0055 	 -0.0064 	 84.9161
  0.6790 	 0.5926 	 -0.0077 	 -0.0013 	 77.9529
  0.7407 	 0.5926 	 -0.0070 	 0.0041 	 80.9582
  0.8025 	 0.5926 	 -0.0034 	 0.0079 	 85.5854
  0.8642 	 0.5926 	 0.0018 	 0.0081 	 82.8675
  0.9259 	 0.5926 	 0.0044 	 0.0034 	 55.8811
  0.0617 	 0.6296 	 -0.0016 	 -0.0005 	 17.0083
  0.1235 	 0.6296 	 -0.0022 	 0.0033 	 39.6312
  0.1852 	 0.6296 	 0.0002 	 0.0058 	 57.8063
  0.2469 	 0.6296 	 0.0036 	 0.0051 	 62.0471
  0.3086 	 0.6296 	 0.0056 	 0.0018 	 59.0584
  0.3704 	 0.6296 	 0.0056 	 -0.0026 	 61.9521
  0.4321 	 0.6296 	 0.0037 	 -0.0065 	 74.5968
  0.4938 	 0.6296 	 0.0006 	 -0.0086 	 86.0218
  0.5556 	 0.6296 	 -0.0027 	 -0.0080 	 84.6654
  0.6173 	 0.6296 	 -0.0053 	 -0.0051 	 74.1487
  0.6790 	 0.6296 	 -0.0063 	 -0.0010 	 63.4503
  0.7407 	 0.6296 	 -0.0052 	 0.0030 	 60.1420
  0.8025 	 0.6296 	 -0.0025 	 0.0057 	 62.4134
  0.8642 	 0.6296 	 0.0009 	 0.0059 	 59.4461
  0.9259 	 0.6296 	 0.0026 	 0.0031 	 40.5558
  0.0617 	 0.6667 	 -0.0010 	 0.0005 	 10.8910
  0.1235 	 0.6667 	 -0.0012 	 0.0029 	 31.1736
  0.1852 	 0.6667 	 0.0004 	 0.0043 	 42.9260
  0.2469 	 0.6667 	 0.0026 	 0.0037 	 44.7601
  0.3086 	 0.6667 	 0.0038 	 0.0013 	 39.9073
  0.3704 	 0.6667 	 0.0034 	 -0.0019 	 38.8958
  0.4321 	 0.6667 	 0.0019 	 -0.0052 	 55.6467
  0.4938 	 0.6667 	 0.0002 	 -0.0074 	 73.5395
  0.5556 	 0.6667 	 -0.0015 	 -0.0067 	 69.1023
  0.6173 	 0.6667 	 -0.0032 	 -0.0040 	 51.0132
  0.6790 	 0.6667 	 -0.0042 	 -0.0008 	 42.3364
  0.7407 	 0.6667 	 -0.0037 	 0.0022 	 43.4786
  0.8025 	 0.6667 	 -0.0020 	 0.0042 	 46.3485
  0.8642 	 0.6667 	 0.0003 	 0.0044 	 44.3844
  0.9259 	 0.6667 	 0.0015 	 0.0028 	 31.5749
  0.0617 	 0.7037 	 -0.0006 	 0.0010 	 11.8171
  0.1235 	 0.7037 	 -0.0007 	 0.0026 	 26.4422
  0.1852 	 0.7037 	 0.0004 	 0.0033 	 33.3272
