 x 	 y 	 u 	 v 	 m 
  0.7407 	 0.5556 	 0.0086 	 -0.0015 	 86.7695
  0.8025 	 0.5556 	 0.0060 	 -0.0031 	 67.4267
  0.8642 	 0.5556 	 0.0042 	 -0.0035 	 54.7458
  0.9259 	 0.5556 	 0.0034 	 -0.0039 	 51.8435
  0.0617 	 0.5926 	 -0.0016 	 -0.0044 	 46.9552
  0.1235 	 0.5926 	 -0.0033 	 -0.0035 	 48.0177
  0.1852 	 0.5926 	 -0.0048 	 -0.0026 	 54.7588
  0.2469 	 0.5926 	 -0.0066 	 -0.0014 	 67.5236
  0.3086 	 0.5926 	 -0.0083 	 0.0010 	 84.0234
  0.3704 	 0.5926 	 -0.0089 	 0.0052 	 103.1593
  0.4321 	 0.5926 	 -0.0067 	 0.0104 	 124.0705
  0.4938 	 0.5926 	 -0.0012 	 0.0139 	 139.9190
  0.5556 	 0.5926 	 0.0051 	 0.0128 	 137.9906
  0.6173 	 0.5926 	 0.0085 	 0.0081 	 117.7365
  0.6790 	 0.5926 	 0.0088 	 0.0031 	 93.1387
  0.7407 	 0.5926 	 0.0073 	 -0.0002 	 72.7857
  0.8025 	 0.5926 	 0.0054 	 -0.0019 	 57.5049
  0.8642 	 0.5926 	 0.0039 	 -0.0027 	 47.3499
  0.9259 	 0.5926 	 0.0027 	 -0.0033 	 43.1230
  0.0617 	 0.6296 	 -0.0012 	 -0.0033 	 35.1056
  0.1235 	 0.6296 	 -0.0028 	 -0.0027 	 38.6277
  0.1852 	 0.6296 	 -0.0042 	 -0.0018 	 45.5094
  0.2469 	 0.6296 	 -0.0056 	 -0.0006 	 55.8380
  0.3086 	 0.6296 	 -0.0066 	 0.0015 	 68.1830
  0.3704 	 0.6296 	 -0.0067 	 0.0048 	 82.1319
  0.4321 	 0.6296 	 -0.0047 	 0.0085 	 97.6242
  0.4938 	 0.6296 	 -0.0008 	 0.0109 	 108.9234
  0.5556 	 0.6296 	 0.0035 	 0.0101 	 107.4460
  0.6173 	 0.6296 	 0.0062 	 0.0069 	 93.3083
  0.6790 	 0.6296 	 0.0068 	 0.0032 	 75.7103
  0.7407 	 0.6296 	 0.0060 	 0.0005 	 60.5689
  0.8025 	 0.6296 	 0.0047 	 -0.0011 	 48.5511
  0.8642 	 0.6296 	 0.0034 	 -0.0020 	 39.8475
  0.9259 	 0.6296 	 0.0023 	 -0.0027 	 34.9033
  0.0617 	 0.6667 	 -0.0010 	 -0.0024 	 26.0226
  0.1235 	 0.6667 	 -0.0024 	 -0.0020 	 30.5556
  0.1852 	 0.6667 	 -0.0035 	 -0.0012 	 37.3650
  0.2469 	 0.6667 	 -0.0046 	 -0.0000 	 45.9395
  0.3086 	 0.6667 	 -0.0053 	 0.0018 	 55.5514
  0.3704 	 0.6667 	 -0.0051 	 0.0043 	 66.4639
  0.4321 	 0.6667 	 -0.0035 	 0.0070 	 78.1546
  0.4938 	 0.6667 	 -0.0006 	 0.0086 	 86.1143
  0.5556 	 0.6667 	 0.0026 	 0.0081 	 85.0776
  0.6173 	 0.6667 	 0.0047 	 0.0059 	 75.1421
  0.6790 	 0.6667 	 0.0054 	 0.0031 	 62.0984
  0.7407 	 0.6667 	 0.0050 	 0.0009 	 50.3996
  0.8025 	 0.6667 	 0.0040 	 -0.0005 	 40.6992
  0.8642 	 0.6667 	 0.0030 	 -0.0014 	 33.0212
  0.9259 	 0.6667 	 0.0019 	 -0.0020 	 27.7316
  0.0617 	 0.7037 	 -0.0008 	 -0.0017 	 19.0564
  0.1235 	 0.7037 	 -0.0020 	 -0.0014 	 24.1317
  0.1852 	 0.7037 	 -0.0030 	 -0.0007 	 30.9434
  0.2469 	 0.7037 	 -0.0039 	 0.0003 	 38.6418
  0.3086 	 0.7037 	 -0.0043 	 0.0018 	 46.5701
  0.3704 	 0.7037 	 -0.0040 	 0.0038 	 54.8101
  0.4321 	 0.7037 	 -0.0026 	 0.0058 	 63.3655
  0.4938 	 0.7037 	 -0.0004 	 0.0069 	 69.2049
  0.5556 	 0.7037 	 0.0019 	 0.0066 	 68.4690
  0.6173 	 0.7037 	 0.0037 	 0.0049 	 61.3958
  0.6790 	 0.7037 	 0.0043 	 0.0029 	 51.9779
  0.7407 	 0.7037 	 0.0041 	 0.0011 	 42.9430
  0.8025 	 0.7037 	 0.0035 	 -0.0001 	 34.6846
  0.8642 	 0.7037 	 0.0026 	 -0.0009 	 27.4687
  0.9259 	 0.7037 	 0.0016 	 -0.0015 	 21.8818
  0.0617 	 0.7407 	 -0.0007 	 -0.0012 	 13.6701
  0.1235 	 0.7407 	 -0.0017 	 -0.0009 	 18.8710
  0.1852 	 0.7407 	 -0.0025 	 -0.0003 	 25.1829
  0.2469 	 0.7407 	 -0.0031 	 0.0005 	 31.4663
  0.3086 	 0.7407 	 -0.0033 	 0.0017 	 37.3858
  0.3704 	 0.7407 	 -0.0030 	 0.0032 	 43.8838
  0.4321 	 0.7407 	 -0.0019 	 0.0047 	 51.0688
  0.4938 	 0.7407 	 -0.0003 	 0.0056 	 55.9458
  0.5556 	 0.7407 	 0.0014 	 0.0053 	 55.1484
  0.6173 	 0.7407 	 0.0027 	 0.0041 	 49.2818
  0.6790 	 0.7407 	 0.0033 	 0.0026 	 41.8833
  0.7407 	 0.7407 	 0.0033 	 0.0012 	 35.1284
  0.8025 	 0.7407 	 0.0029 	 0.0001 	 28.7626
  0.8642 	 0.7407 	 0.0022 	 -0.0006 	 22.5453
  0.9259 	 0.7407 	 0.0013 	 -0.0011 	 17.0868
  0.0617 	 0.7778 	 -0.0006 	 -0.0008 	 9.7204
  0.1235 	 0.7778 	 -0.0014 	 -0.0006 	 15.2178
  0.1852 	 0.7778 	 -0.0021 	 -0.0001 	 21.3488
  0.2469 	 0.7778 	 -0.0026 	 0.0006 	 27.0505
  0.3086 	 0.7778 	 -0.0028 	 0.0016 	 32.1343
  0.3704 	 0.7778 	 -0.0025 	 0.0027 	 36.9853
  0.4321 	 0.7778 	 -0.0016 	 0.0039 	 41.8509
  0.4938 	 0.7778 	 -0.0003 	 0.0045 	 45.1612
  0.5556 	 0.7778 	 0.0012 	 0.0043 	 44.7587
  0.6173 	 0.7778 	 0.0023 	 0.0034 	 40.9379
  0.6790 	 0.7778 	 0.0028 	 0.0022 	 35.8225
  0.7407 	 0.7778 	 0.0028 	 0.0011 	 30.5140
  0.8025 	 0.7778 	 0.0025 	 0.0003 	 24.9473
  0.8642 	 0.7778 	 0.0019 	 -0.0003 	 19.0953
  0.9259 	 0.7778 	 0.0012 	 -0.0007 	 13.5477
  0.0617 	 0.8148 	 -0.0005 	 -0.0005 	 6.8323
  0.1235 	 0.8148 	 -0.0012 	 -0.0003 	 12.2449
  0.1852 	 0.8148 	 -0.0018 	 0.0001 	 17.7134
  0.2469 	 0.8148 	 -0.0021 	 0.0006 	 22.3125
  0.3086 	 0.8148 	 -0.0022 	 0.0013 	 25.8427
  0.3704 	 0.8148 	 -0.0019 	 0.0022 	 29.2846
  0.4321 	 0.8148 	 -0.0012 	 0.0031 	 33.3645
  0.4938 	 0.8148 	 -0.0002 	 0.0036 	 36.3984
  0.5556 	 0.8148 	 0.0009 	 0.0035 	 35.8849
