 x 	 y 	 u 	 v 	 m 
  0.3086 	 0.6667 	 -0.0019 	 -0.0001 	 18.8235
  0.3704 	 0.6667 	 -0.0022 	 0.0001 	 22.1031
  0.4321 	 0.6667 	 -0.0017 	 0.0004 	 17.0354
  0.4938 	 0.6667 	 -0.0003 	 0.0006 	 6.1850
  0.5556 	 0.6667 	 0.0012 	 0.0005 	 13.4267
  0.6173 	 0.6667 	 0.0021 	 0.0003 	 20.8375
  0.6790 	 0.6667 	 0.0020 	 0.0001 	 20.0356
  0.7407 	 0.6667 	 0.0014 	 -0.0000 	 14.0855
  0.8025 	 0.6667 	 0.0008 	 -0.0000 	 7.6870
  0.8642 	 0.6667 	 0.0003 	 -0.0000 	 3.3829
  0.9259 	 0.6667 	 0.0001 	 -0.0000 	 1.2226
  0.0617 	 0.7037 	 -0.0001 	 -0.0000 	 0.6640
  0.1235 	 0.7037 	 -0.0002 	 -0.0001 	 2.1437
  0.1852 	 0.7037 	 -0.0006 	 -0.0001 	 5.6668
  0.2469 	 0.7037 	 -0.0012 	 -0.0001 	 11.7375
  0.3086 	 0.7037 	 -0.0019 	 -0.0001 	 18.5821
  0.3704 	 0.7037 	 -0.0022 	 -0.0000 	 21.5998
  0.4321 	 0.7037 	 -0.0016 	 0.0002 	 16.2094
  0.4938 	 0.7037 	 -0.0003 	 0.0004 	 4.7503
  0.5556 	 0.7037 	 0.0012 	 0.0004 	 12.6027
  0.6173 	 0.7037 	 0.0020 	 0.0001 	 20.2556
  0.6790 	 0.7037 	 0.0020 	 -0.0001 	 19.6785
  0.7407 	 0.7037 	 0.0014 	 -0.0001 	 13.9832
  0.8025 	 0.7037 	 0.0008 	 -0.0001 	 7.7745
  0.8642 	 0.7037 	 0.0003 	 -0.0001 	 3.4836
  0.9259 	 0.7037 	 0.0001 	 -0.0000 	 1.3046
  0.0617 	 0.7407 	 -0.0000 	 -0.0000 	 0.5358
  0.1235 	 0.7407 	 -0.0002 	 -0.0001 	 1.8336
  0.1852 	 0.7407 	 -0.0005 	 -0.0001 	 4.8788
  0.2469 	 0.7407 	 -0.0010 	 -0.0001 	 10.1123
  0.3086 	 0.7407 	 -0.0016 	 -0.0002 	 15.8611
  0.3704 	 0.7407 	 -0.0018 	 -0.0000 	 18.1866
  0.4321 	 0.7407 	 -0.0013 	 0.0002 	 13.5605
