 x 	 y 	 u 	 v 	 m 
  0.3704 	 0.6296 	 -0.0063 	 0.0047 	 79.0480
  0.4321 	 0.6296 	 -0.0045 	 0.0078 	 90.3729
  0.4938 	 0.6296 	 -0.0009 	 0.0094 	 94.8414
  0.5556 	 0.6296 	 0.0032 	 0.0091 	 96.6456
  0.6173 	 0.6296 	 0.0058 	 0.0069 	 90.1553
  0.6790 	 0.6296 	 0.0065 	 0.0035 	 73.9947
  0.7407 	 0.6296 	 0.0061 	 0.0000 	 61.1589
  0.8025 	 0.6296 	 0.0053 	 -0.0025 	 59.1582
  0.8642 	 0.6296 	 0.0046 	 -0.0045 	 64.0096
  0.9259 	 0.6296 	 0.0035 	 -0.0065 	 73.6778
  0.0617 	 0.6667 	 -0.0013 	 -0.0068 	 69.4091
  0.1235 	 0.6667 	 -0.0029 	 -0.0057 	 64.1406
  0.1852 	 0.6667 	 -0.0038 	 -0.0039 	 54.2809
  0.2469 	 0.6667 	 -0.0044 	 -0.0017 	 47.3600
  0.3086 	 0.6667 	 -0.0048 	 0.0012 	 49.6288
  0.3704 	 0.6667 	 -0.0046 	 0.0043 	 62.5398
  0.4321 	 0.6667 	 -0.0032 	 0.0067 	 73.9252
  0.4938 	 0.6667 	 -0.0006 	 0.0077 	 77.5916
  0.5556 	 0.6667 	 0.0023 	 0.0076 	 79.3552
  0.6173 	 0.6667 	 0.0042 	 0.0060 	 73.5516
  0.6790 	 0.6667 	 0.0048 	 0.0032 	 58.1045
  0.7407 	 0.6667 	 0.0047 	 0.0002 	 46.6016
  0.8025 	 0.6667 	 0.0041 	 -0.0022 	 46.9712
  0.8642 	 0.6667 	 0.0035 	 -0.0041 	 53.8701
  0.9259 	 0.6667 	 0.0026 	 -0.0057 	 62.7257
  0.0617 	 0.7037 	 -0.0009 	 -0.0058 	 58.8799
  0.1235 	 0.7037 	 -0.0021 	 -0.0051 	 54.8870
  0.1852 	 0.7037 	 -0.0028 	 -0.0035 	 44.5980
  0.2469 	 0.7037 	 -0.0030 	 -0.0014 	 33.3029
  0.3086 	 0.7037 	 -0.0029 	 0.0012 	 31.1476
  0.3704 	 0.7037 	 -0.0024 	 0.0040 	 46.3846
  0.4321 	 0.7037 	 -0.0015 	 0.0057 	 59.2625
  0.4938 	 0.7037 	 -0.0002 	 0.0063 	 63.0433
  0.5556 	 0.7037 	 0.0011 	 0.0063 	 63.8890
  0.6173 	 0.7037 	 0.0021 	 0.0054 	 57.7596
  0.6790 	 0.7037 	 0.0028 	 0.0031 	 41.5573
  0.7407 	 0.7037 	 0.0031 	 0.0003 	 30.9402
  0.8025 	 0.7037 	 0.0030 	 -0.0020 	 36.2512
  0.8642 	 0.7037 	 0.0027 	 -0.0037 	 45.8798
  0.9259 	 0.7037 	 0.0019 	 -0.0051 	 54.3471
  0.0617 	 0.7407 	 -0.0006 	 -0.0051 	 51.4467
  0.1235 	 0.7407 	 -0.0015 	 -0.0046 	 48.4423
  0.1852 	 0.7407 	 -0.0019 	 -0.0033 	 38.1777
  0.2469 	 0.7407 	 -0.0021 	 -0.0014 	 24.8494
  0.3086 	 0.7407 	 -0.0023 	 0.0012 	 25.3474
  0.3704 	 0.7407 	 -0.0023 	 0.0038 	 44.2192
  0.4321 	 0.7407 	 -0.0018 	 0.0053 	 55.6607
