 x 	 y 	 u 	 v 	 m 
  0.7407 	 0.7407 	 0.0054 	 0.0003 	 53.8143
  0.8025 	 0.7407 	 0.0047 	 -0.0014 	 49.2285
  0.8642 	 0.7407 	 0.0036 	 -0.0027 	 45.0988
  0.9259 	 0.7407 	 0.0023 	 -0.0035 	 42.0446
  0.0617 	 0.7778 	 -0.0009 	 -0.0031 	 32.4454
  0.1235 	 0.7778 	 -0.0024 	 -0.0027 	 35.7248
  0.1852 	 0.7778 	 -0.0035 	 -0.0019 	 39.9320
  0.2469 	 0.7778 	 -0.0044 	 -0.0007 	 44.1228
  0.3086 	 0.7778 	 -0.0046 	 0.0009 	 47.2747
  0.3704 	 0.7778 	 -0.0041 	 0.0027 	 49.1837
  0.4321 	 0.7778 	 -0.0027 	 0.0043 	 50.7997
  0.4938 	 0.7778 	 -0.0005 	 0.0052 	 52.4297
  0.5556 	 0.7778 	 0.0018 	 0.0050 	 53.2186
  0.6173 	 0.7778 	 0.0036 	 0.0038 	 52.3972
  0.6790 	 0.7778 	 0.0046 	 0.0021 	 50.1827
  0.7407 	 0.7778 	 0.0046 	 0.0004 	 46.6524
  0.8025 	 0.7778 	 0.0041 	 -0.0010 	 42.2035
  0.8642 	 0.7778 	 0.0032 	 -0.0021 	 37.6105
  0.9259 	 0.7778 	 0.0020 	 -0.0028 	 33.9812
  0.0617 	 0.8148 	 -0.0008 	 -0.0024 	 25.1020
  0.1235 	 0.8148 	 -0.0020 	 -0.0021 	 28.4626
  0.1852 	 0.8148 	 -0.0029 	 -0.0014 	 32.3695
  0.2469 	 0.8148 	 -0.0035 	 -0.0004 	 35.5369
  0.3086 	 0.8148 	 -0.0036 	 0.0008 	 37.0795
  0.3704 	 0.8148 	 -0.0031 	 0.0022 	 37.7238
  0.4321 	 0.8148 	 -0.0019 	 0.0034 	 38.9411
  0.4938 	 0.8148 	 -0.0003 	 0.0040 	 40.6253
  0.5556 	 0.8148 	 0.0013 	 0.0039 	 41.0388
  0.6173 	 0.8148 	 0.0027 	 0.0030 	 40.2728
  0.6790 	 0.8148 	 0.0035 	 0.0017 	 39.1425
  0.7407 	 0.8148 	 0.0037 	 0.0004 	 37.5629
  0.8025 	 0.8148 	 0.0034 	 -0.0007 	 34.6869
  0.8642 	 0.8148 	 0.0027 	 -0.0016 	 30.8524
  0.9259 	 0.8148 	 0.0017 	 -0.0021 	 27.1651
  0.0617 	 0.8519 	 -0.0007 	 -0.0018 	 18.9794
  0.1235 	 0.8519 	 -0.0017 	 -0.0015 	 22.7094
  0.1852 	 0.8519 	 -0.0025 	 -0.0010 	 27.0771
  0.2469 	 0.8519 	 -0.0030 	 -0.0003 	 30.4782
  0.3086 	 0.8519 	 -0.0031 	 0.0007 	 32.0035
  0.3704 	 0.8519 	 -0.0027 	 0.0017 	 31.5939
  0.4321 	 0.8519 	 -0.0017 	 0.0025 	 30.5084
  0.4938 	 0.8519 	 -0.0003 	 0.0030 	 30.2794
  0.5556 	 0.8519 	 0.0012 	 0.0029 	 31.2490
  0.6173 	 0.8519 	 0.0024 	 0.0022 	 32.6846
  0.6790 	 0.8519 	 0.0031 	 0.0013 	 33.5772
  0.7407 	 0.8519 	 0.0032 	 0.0004 	 32.6810
  0.8025 	 0.8519 	 0.0030 	 -0.0005 	 29.9122
  0.8642 	 0.8519 	 0.0023 	 -0.0011 	 25.7741
  0.9259 	 0.8519 	 0.0014 	 -0.0016 	 21.5708
  0.0617 	 0.8889 	 -0.0006 	 -0.0013 	 13.9792
  0.1235 	 0.8889 	 -0.0015 	 -0.0011 	 18.4157
  0.1852 	 0.8889 	 -0.0022 	 -0.0007 	 23.2840
  0.2469 	 0.8889 	 -0.0027 	 -0.0001 	 26.9010
  0.3086 	 0.8889 	 -0.0028 	 0.0005 	 28.0034
  0.3704 	 0.8889 	 -0.0024 	 0.0012 	 26.4265
  0.4321 	 0.8889 	 -0.0015 	 0.0018 	 23.5201
  0.4938 	 0.8889 	 -0.0003 	 0.0022 	 21.9565
  0.5556 	 0.8889 	 0.0010 	 0.0021 	 23.3259
  0.6173 	 0.8889 	 0.0021 	 0.0016 	 26.4710
  0.6790 	 0.8889 	 0.0027 	 0.0010 	 28.8898
  0.7407 	 0.8889 	 0.0029 	 0.0003 	 29.0144
  0.8025 	 0.8889 	 0.0026 	 -0.0003 	 26.4726
  0.8642 	 0.8889 	 0.0021 	 -0.0008 	 22.1014
  0.9259 	 0.8889 	 0.0013 	 -0.0011 	 17.2123
  0.0617 	 0.9259 	 -0.0005 	 -0.0008 	 9.7185
  0.1235 	 0.9259 	 -0.0013 	 -0.0007 	 14.6546
  0.1852 	 0.9259 	 -0.0019 	 -0.0004 	 19.6085
  0.2469 	 0.9259 	 -0.0023 	 -0.0000 	 22.8758
  0.3086 	 0.9259 	 -0.0023 	 0.0004 	 23.6059
  0.3704 	 0.9259 	 -0.0020 	 0.0008 	 21.3648
  0.4321 	 0.9259 	 -0.0012 	 0.0012 	 17.0757
  0.4938 	 0.9259 	 -0.0002 	 0.0014 	 13.9790
  0.5556 	 0.9259 	 0.0009 	 0.0013 	 15.9156
  0.6173 	 0.9259 	 0.0018 	 0.0011 	 20.6151
  0.6790 	 0.9259 	 0.0023 	 0.0007 	 24.0978
  0.7407 	 0.9259 	 0.0025 	 0.0002 	 24.8259
  0.8025 	 0.9259 	 0.0023 	 -0.0001 	 22.8086
  0.8642 	 0.9259 	 0.0018 	 -0.0005 	 18.6929
  0.9259 	 0.9259 	 0.0011 	 -0.0007 	 13.5151
  0.0617 	 0.9630 	 -0.0005 	 -0.0004 	 6.5638
  0.1235 	 0.9630 	 -0.0012 	 -0.0003 	 12.8527
  0.1852 	 0.9630 	 -0.0019 	 -0.0002 	 18.7102
  0.2469 	 0.9630 	 -0.0023 	 0.0001 	 23.0757
  0.3086 	 0.9630 	 -0.0025 	 0.0003 	 24.7132
  0.3704 	 0.9630 	 -0.0022 	 0.0004 	 22.2913
  0.4321 	 0.9630 	 -0.0014 	 0.0006 	 15.1736
  0.4938 	 0.9630 	 -0.0002 	 0.0006 	 6.5884
  0.5556 	 0.9630 	 0.0010 	 0.0006 	 11.7055
  0.6173 	 0.9630 	 0.0020 	 0.0005 	 20.4889
  0.6790 	 0.9630 	 0.0025 	 0.0004 	 25.1995
  0.7407 	 0.9630 	 0.0025 	 0.0002 	 25.4557
  0.8025 	 0.9630 	 0.0022 	 -0.0000 	 22.4909
  0.8642 	 0.9630 	 0.0017 	 -0.0002 	 17.4892
  0.9259 	 0.9630 	 0.0011 	 -0.0004 	 11.3930
 
